,Time,User,Tweet,RetweetCount,LikeCount,TweetID,Geo
0,2022-07-23 17:40:42+00:00,hodgetwins,"RT @julie_kelly2: In addition to the Bannon verdict, Graves’ office is undefeated before DC juries: all guilty verdicts on every count afte…",529,0,1550898716290195456,
1,2022-07-23 17:40:19+00:00,hodgetwins,"RT @BrandonStraka: Another J6 defendant has committed suicide. He committed no violence or destruction. 

RIP Mark Aungst.",3554,0,1550898618298662913,
2,2022-07-23 17:39:42+00:00,hodgetwins,RT @BuckSexton: Fauci would have been the chief commissar in 1930’s Kiev assuring everyone that “reports of a grain shortage are counter-re…,334,0,1550898463155568642,
3,2022-07-23 16:39:38+00:00,hodgetwins,"RT @RaheemKassam: I’m sure someone must be, so forgive my ignorance, but are any political candidates currently running on stripping Big Ph…",621,0,1550883346271674369,
4,2022-07-23 16:34:34+00:00,hodgetwins,How society was before the woke victim/I’m offended mindset took over https://t.co/i1DWe73I3g,240,1561,1550882072755159044,
5,2022-07-23 14:04:48+00:00,hodgetwins,"RT @TulsiGabbard: Whatever you think of Bannon, the fact he was charged with contempt of Congress, but Clapper, Brennan &amp; others who lied t…",11385,0,1550844382449995776,
6,2022-07-23 03:17:44+00:00,hodgetwins,RT @hodgetwins: The enemies of the USA are running the USA.,2287,0,1550681542556524553,
7,2022-07-22 23:34:31+00:00,hodgetwins,@ronnieboy671 @dcexaminer Na it’s called Free Speech 🤡,0,0,1550625367689285633,
8,2022-07-22 22:41:33+00:00,hodgetwins,🤣 https://t.co/XX8aR2veml,118,1071,1550612036681334784,
9,2022-07-22 21:25:30+00:00,hodgetwins,@DGladden @billburr 🤡,0,7,1550592899305181185,
10,2022-07-22 20:02:37+00:00,hodgetwins,"RT @RepThomasMassie: Democrats want to take guns away from law-abiding citizens, and arm the USDA and Dept. of Education with what they cal…",2398,0,1550572040805093378,
11,2022-07-22 19:51:42+00:00,hodgetwins,RT @BowTiedRanger: Anyone who is serious about running as a Republican in 2024 better add “Pardon Steve Bannon” to their list of things to…,104,0,1550569295054241792,
12,2022-07-22 19:46:46+00:00,hodgetwins,"RT @laurenboebert: Steve Bannon is the latest in a long line of politically motivated convictions under the Biden Regime.

They know Steve…",6251,0,1550568053640990722,
13,2022-07-22 19:44:06+00:00,hodgetwins,The enemies of the USA are running the USA.,2287,16552,1550567381906460673,
14,2022-07-22 19:43:16+00:00,hodgetwins,Can’t get a fair trial in DC. https://t.co/c9WeZoVTmr,143,1111,1550567173118124033,
15,2022-07-22 18:17:44+00:00,hodgetwins,🤣🤣🤣🤣🤣 https://t.co/0lssRQpAli,80,1126,1550545644787757056,
16,2022-07-22 16:03:12+00:00,hodgetwins,"Thought this was a Babylon Bee article, it’s not. 🤡 https://t.co/g8YepkMCYe",599,3907,1550511788923527168,
17,2022-07-22 15:57:27+00:00,hodgetwins,Tucker’s right  https://t.co/Kji7cQDoZO,175,1227,1550510340978384896,
18,2022-07-22 15:55:55+00:00,hodgetwins,More than the straws they banned https://t.co/m1nZYFeiIz,134,1092,1550509955668738048,
19,2022-07-22 06:23:47+00:00,hodgetwins,"@PogCrab @Xtynction Dude, you are a socialist. Everyone already knows you're stupid. 🤡",1,5,1550365973328195585,
20,2022-07-22 06:13:25+00:00,hodgetwins,@PogCrab Hey member of the LGBTQabcsefg community is here. What letter are you representing today 🤣🤣🤣🤣,0,11,1550363368195665920,
21,2022-07-22 06:08:08+00:00,hodgetwins,@Valerie65646405 🤣,0,16,1550362036038557702,
22,2022-07-22 06:08:01+00:00,hodgetwins,@painthoven 🤣,0,5,1550362006015709184,
23,2022-07-22 06:06:27+00:00,hodgetwins,@DGladden @billburr You progressives are scum of the earth!,9,330,1550361613948973056,
24,2022-07-22 06:06:00+00:00,hodgetwins,"Hey everybody, how stupid is this guy, Derrick? Read his reply. Now on a scale of 1 through 10 everybody with 10 being the stupidest what say you 🤣 https://t.co/gllhTDjMeO",61,736,1550361501369712640,
25,2022-07-22 04:04:02+00:00,hodgetwins,".@billburr on point with abortion 💯 
https://t.co/g0NtCZAJ2k",1258,5889,1550330806714998786,
26,2022-07-22 03:14:47+00:00,hodgetwins,"RT @ScottPresler: How foolish is it that we purchase oil from our enemies?

How foolish is it that we secure other countries’ borders, whil…",3206,0,1550318410172612609,
27,2022-07-22 00:46:54+00:00,hodgetwins,"RT @realchrisrufo: No child has an innate sense of being ""genderqueer,"" ""pansexual,"" ""two-spirit,"" or ""gender-fluid."" Adults impose these i…",7792,0,1550281194415263744,
28,2022-07-22 00:46:26+00:00,hodgetwins,"RT @hodgetwins: 2022 is wild

Men can get pregnant, the economy is booming, and drag shows are great for kids.",571,0,1550281077067026433,
29,2022-07-22 00:43:49+00:00,hodgetwins,"RT @hodgetwins: Y’all only have 10 days left to enter to win our Supercharged White Ram TRX + $10,000 CASH, #WhitePrivilege3. This is gonna…",25,0,1550280418007580673,
30,2022-07-22 00:20:33+00:00,hodgetwins,"RT @RepBoebert: I sit on the House Budget Committee. 

We have not had a single hearing on inflation. 

It’s time for new leadership.",4036,0,1550274564776759297,
31,2022-07-22 00:14:51+00:00,hodgetwins,RT @JackPosobiec: If you mentioned this before the spending passed you were called a Russian agent,979,0,1550273130853289984,
32,2022-07-21 23:56:50+00:00,hodgetwins,Why does this continue to happen? https://t.co/2ZWYS1II48,670,3048,1550268596898725888,
33,2022-07-21 23:51:00+00:00,hodgetwins,@RepThomasMassie 🤣🤣🤣,4,124,1550267129391464449,
34,2022-07-21 23:39:49+00:00,hodgetwins,"RT @JordanSchachtel: U.S. Open won't let Djokovic play unless he gets mRNA injections.

Unreal. Total scumbags. As always, this has never b…",725,0,1550264311725133828,
35,2022-07-21 22:57:16+00:00,hodgetwins,Good https://t.co/00dUzHhPLs,188,2241,1550253603746709509,
36,2022-07-21 22:56:04+00:00,hodgetwins,Been hearing similar stories like this https://t.co/85wElqbJVS,111,851,1550253302037860353,
37,2022-07-21 22:52:17+00:00,hodgetwins,RT @RepThomasMassie: What if he loses his sense of smell? https://t.co/t4mQupIzla,7222,0,1550252352644448256,
38,2022-07-21 22:49:36+00:00,hodgetwins,Remember when Hillary said “What difference does it make?” https://t.co/QtsZSJONwW,124,785,1550251674077433856,
39,2022-07-21 22:48:44+00:00,hodgetwins,Nancy looking for the liquor bottle after that question 🤣 https://t.co/es5cJvC8Nf,299,2343,1550251458997747713,
40,2022-07-21 22:44:51+00:00,hodgetwins,Why’s it seem like the only ones getting Covid are the ones that have been vaxx’d and boosted?,2358,21815,1550250482265899008,
41,2022-07-21 22:37:05+00:00,hodgetwins,RT @hodgetwins: Because grandparents carrying American Flags is terrifying 🤣,451,0,1550248526004862976,
42,2022-07-21 18:01:18+00:00,hodgetwins,"Y’all only have 10 days left to enter to win our Supercharged White Ram TRX + $10,000 CASH, #WhitePrivilege3. This is gonna be the last TRX we giveaway for a while because they’re getting harder for our dealer to get. 🤣 Get entered at the link below👇 

https://t.co/dro5AsO6Ji https://t.co/NltfN6FruM",25,225,1550179122168619008,
43,2022-07-21 16:50:09+00:00,hodgetwins,"So Biden now has Covid, even though he said you can’t get Covid if you’re vaccinated.",1019,9562,1550161217007788032,
44,2022-07-21 16:43:07+00:00,hodgetwins,RT @hodgetwins: All the terrible things they said would happen under a 2nd Trump Presidency are what’s currently happening under Biden’s pr…,2035,0,1550159445778472960,
45,2022-07-21 12:19:18+00:00,hodgetwins,And of course she turned off her replies 🤣 ratio’d,65,1656,1550093054517854208,
46,2022-07-21 12:17:12+00:00,hodgetwins,Because grandparents carrying American Flags is terrifying 🤣 https://t.co/sZM4uAYFv2,451,4358,1550092526140506112,
47,2022-07-21 12:11:34+00:00,hodgetwins,"@ChristinaPushaw @johncardillo These school officials are criminals. Why would they push this shot on kids?

https://t.co/0CIdyjAJTf?",31,137,1550091110986424321,
48,2022-07-21 12:03:47+00:00,hodgetwins,We need leaders in office who aren’t connected to the WEF.,1124,8811,1550089152162676736,
49,2022-07-21 12:01:55+00:00,hodgetwins,"RT @disclosetv: NEW - Sri Lanka braced for more unrest as new president Wickremesinghe vows crackdown on ""fascist"" protests.

""If you try t…",1318,0,1550088682031521793,
50,2022-07-21 04:44:32+00:00,hodgetwins,"RT @ConceptualJames: This is Klaus Schwab in his 2022 book, The Great Narrative. He will force everyone into ESG and has a two-pronged vang…",678,0,1549978608147566592,
51,2022-07-21 04:23:41+00:00,hodgetwins,"Should say Leftist politicians feel this way, there are plenty of psycho leftists that think banning everything will make them safer 🤣",55,626,1549973363942211586,
52,2022-07-21 04:05:31+00:00,hodgetwins,Exactly https://t.co/OutfsNFtcX,130,875,1549968790250831873,
53,2022-07-21 04:04:56+00:00,hodgetwins,Tell that to the Vietnamese and Afghans. 🤷🏾‍♂️ https://t.co/YbGHBpkxB5,45,412,1549968645559930880,
54,2022-07-21 04:02:50+00:00,hodgetwins,RT @2ndATexan: @zielinski_evan @JohnRLottJr A more granular view is far more revealing. 84% of homicides occur in Democrat enclaves. More t…,322,0,1549968117081710592,
55,2022-07-21 04:00:14+00:00,hodgetwins,🤣🤣🤣 https://t.co/ecP69LwJpr,182,2121,1549967463097536512,
56,2022-07-21 03:59:27+00:00,hodgetwins,"The only reason the left wants to ban certain guns is so they become more powerful and have more control over us and our lives. They want us weak and defenseless. 

They know banning guns won’t make things safer.",404,3186,1549967264769785859,
57,2022-07-21 03:51:17+00:00,hodgetwins,RT @RepThomasMassie: The Democrats’ ambiguous gun control bill bans the Ruger Mini-14 on page 8 and unbans the Ruger Mini-14 on page 26. Is…,1739,0,1549965211251183617,
58,2022-07-21 03:51:13+00:00,hodgetwins,"RT @RepThomasMassie: Democrats want to bankrupt gun manufacturers by making them liable for the acts of criminals.

But they’re happy to ke…",2372,0,1549965194402611200,
59,2022-07-21 03:50:17+00:00,hodgetwins,RT @MartyMakary: “immune function among vaccinated individuals 8mo. after the administration of two doses of COVID vaccine was lower than t…,11769,0,1549964955763589120,
60,2022-07-21 03:44:00+00:00,hodgetwins,All the terrible things they said would happen under a 2nd Trump Presidency are what’s currently happening under Biden’s presidency…and the media is silent.,2035,13349,1549963375412744195,
61,2022-07-21 03:30:15+00:00,hodgetwins,"The politicians, health officials, etc that pushed this shot and forced it on people should be in prison. These are crimes against humanity. https://t.co/0CIdyjAJTf",150,729,1549959915070001153,
62,2022-07-21 03:24:00+00:00,hodgetwins,RT @P_McCulloughMD: As the cover up gets deeper and deeper CDC not responding to document requests. CDC staff know they were hiding safety…,7118,0,1549958341991989250,
63,2022-07-21 03:02:03+00:00,hodgetwins,"Pence has no shot, and who are the RINOs praising him? He could’ve done something on Jan 6 but didn’t have the balls to do it. https://t.co/p1IhkUX3IZ",126,1050,1549952819976863745,
64,2022-07-21 01:23:52+00:00,hodgetwins,This has to be stopped immediately https://t.co/JiDKxpfb9K,572,2829,1549928109482418177,
65,2022-07-21 01:23:21+00:00,hodgetwins,RT @bgmasters: This number should be $0,3192,0,1549927980201377792,
66,2022-07-21 01:22:31+00:00,hodgetwins,Political activist prosecutors are coming after Conservatives. This is crazy https://t.co/O0HFtXiS8G,242,1049,1549927769479553031,
67,2022-07-21 01:18:14+00:00,hodgetwins,"They cancelled one of our shows in Georgia a couple weeks ago, now they cancelling .@DaveChappelle 

🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡 https://t.co/8yS0pyzDaL",122,819,1549926693405659138,
68,2022-07-21 00:55:03+00:00,hodgetwins,"Oh and we are grateful for the protection that the shot gives us, or whatever they say 

***This Tweet brought to u by Big Pharma",57,968,1549920859141316610,
69,2022-07-21 00:09:21+00:00,hodgetwins,"2022 is wild

Men can get pregnant, the economy is booming, and drag shows are great for kids.",571,5439,1549909359102251008,
70,2022-07-20 23:45:02+00:00,hodgetwins,RT @ZubyMusic: Fact check: True,275,0,1549903237125476358,
71,2022-07-20 18:15:36+00:00,hodgetwins,"We giving away Free Gas for a year to 1 lucky person starting this month. It’s FREE to sign up!👇

https://t.co/9sfEh6zMkp

 https://t.co/DJwNNFp4PZ",66,472,1549820333615726598,
72,2022-07-20 18:03:55+00:00,hodgetwins,"So 1 in 5,000 shots give people severe side effects. This is CRIMINAL to push this on the population, let alone mandate it. https://t.co/Ipk7CJ6r1u",299,1277,1549817394805313538,
73,2022-07-20 15:06:30+00:00,hodgetwins,"RT @hodgetwins: Is someone really “America First” like they claim to be? A lot of liars and frauds out there…time to ask some questions.

S…",171,0,1549772743922565120,
74,2022-07-20 11:43:07+00:00,hodgetwins,"RT @EricMMatheny: If Nikki Haley were ever elected President, she would have us mired in a Middle East regime change war within 90 days of…",976,0,1549721560285696001,
75,2022-07-20 11:31:56+00:00,hodgetwins,RT @thevivafrei: A person is not “right wing” because they oppose lockdowns and forced vaccination. It’s the other way around… If you suppo…,3572,0,1549718746708713473,
76,2022-07-20 11:29:14+00:00,hodgetwins,When we start pushing back against their new climate change policies is when they turn up the censorship. https://t.co/t42AC1xETT,193,1141,1549718068649234433,
77,2022-07-20 11:25:35+00:00,hodgetwins,RT @JackPosobiec: Bannon went FULL IRISH outside the Courthouse today and torched EVERYBODY https://t.co/dLYr2fSQ2W,4746,0,1549717149039591425,
78,2022-07-20 01:49:42+00:00,hodgetwins,"Wow, he took down the shooter in 15 seconds. 🇺🇸 https://t.co/jMzBSYJyRo",465,3458,1549572221919789058,
79,2022-07-20 01:30:50+00:00,hodgetwins,RT @julie_kelly2: Wife of the DC US Atty who dropped charges against Colbert insurrectionists while now declaring “obstruction” a crime of…,583,0,1549567477889335297,
80,2022-07-20 01:28:12+00:00,hodgetwins,RT @bennyjohnson: BREAKING: Insurrection charges against liberal Stephen Colbert's team DROPPED in MASSIVE show of leftist hierarchy https:…,990,0,1549566812353925120,
81,2022-07-20 01:22:17+00:00,hodgetwins,🤣 https://t.co/1l6lDc123x,290,2706,1549565326081277952,
82,2022-07-20 01:21:08+00:00,hodgetwins,Hope you win it!! 💪 https://t.co/PMA8QqpHDn,18,224,1549565033084030979,
83,2022-07-20 01:19:51+00:00,hodgetwins,🤣🤣🤣 https://t.co/YWrBo2wksY,200,1323,1549564710323904513,
84,2022-07-20 01:18:25+00:00,hodgetwins,RT @hodgetwins: 🇺🇸🇺🇸🇺🇸,3264,0,1549564350620438530,
85,2022-07-20 01:17:32+00:00,hodgetwins,@ABC Stunning and brave,13,450,1549564129312227330,
86,2022-07-20 01:16:34+00:00,hodgetwins,"@grandoldmemes Ok it was her brother, even worse 🤣",6,238,1549563885132419073,
87,2022-07-20 01:14:42+00:00,hodgetwins,@grandoldmemes Didn’t she marry her cousin or something?,5,272,1549563417056387072,
88,2022-07-20 01:12:35+00:00,hodgetwins,Is this a Veterans account or a leftist political account? 🤡 https://t.co/pRZv2hZ1oT,30,332,1549562882257567744,
89,2022-07-20 01:11:05+00:00,hodgetwins,"Calling a Veteran who lost both legs in Afghanistan a “summer soldier” explains you perfectly, 🤡 https://t.co/NHJsflKDM1",126,956,1549562506792030208,
90,2022-07-20 01:06:19+00:00,hodgetwins,RT @JasonChurchWI: See my oped below in the @nypost. Our military is putting wokeness ahead of readiness-- and it's destroying our military…,621,0,1549561305106898945,
91,2022-07-20 01:05:39+00:00,hodgetwins,Almost like it’s being done on purpose to push out the good soldiers and keep others from joining. https://t.co/nCzVnJsFzN,135,900,1549561139310329856,
92,2022-07-20 00:13:02+00:00,hodgetwins,"RT @MattWalshBlog: Never mind that the trans activists have always insisted that sex and ""gender identity"" are two different things. If the…",646,0,1549547899025063936,
93,2022-07-20 00:08:33+00:00,hodgetwins,What is a man? https://t.co/wj6qxb1AtG,90,624,1549546767120842753,
94,2022-07-19 23:49:53+00:00,hodgetwins,"@MotherJones @nlanard More people gonna vote for him after watching this, nice try 🤣 .@bgmasters",4,84,1549542069743620097,
95,2022-07-19 23:25:44+00:00,hodgetwins,All for show https://t.co/2mc5j9QzXX,216,999,1549535991643475968,
96,2022-07-19 23:18:06+00:00,hodgetwins,They’ll bring in a new emergency every time they want more control. https://t.co/zLKH07ZWiM,317,1766,1549534072078311425,
97,2022-07-19 21:11:15+00:00,hodgetwins,We’ve got a free option to enter!https://t.co/9sfEh6zMkp https://t.co/4xlhBjiu69,39,339,1549502149553491970,
98,2022-07-19 21:10:42+00:00,hodgetwins,"Updated link, enter for FREE! https://t.co/9sfEh6zMkp",8,84,1549502009186947072,
99,2022-07-19 19:45:27+00:00,hodgetwins,@esmemurphy @IlhanMN And the media wonders why people don’t trust them. Watch the end of the video where she raises her fist. 🤣,50,1285,1549480555393306624,
100,2022-07-19 19:43:19+00:00,hodgetwins,So was she really arrested? Or just fake handcuffed? 🤣 Can’t keep up with the 🤡 show,139,2728,1549480019919081479,
101,2022-07-19 19:41:04+00:00,hodgetwins,How u gonna fake being handcuffed 🤣 https://t.co/28PsI0KJm7,464,4388,1549479453297983490,
102,2022-07-19 19:37:15+00:00,hodgetwins,Why are Democrats faking being arrested? Embarrassing 🤣https://t.co/VlAXCVlMye,1956,14807,1549478492995215360,
103,2022-07-19 16:44:26+00:00,hodgetwins,"WE GIVING AWAY FREE GAS! 💪

Seriously, we’re giving away FREE GAS for a whole year to 1 lucky person starting this month! This ain’t no scam either, it’s our new promo, get entered at the link below.👇 

https://t.co/rSorfuhMSz https://t.co/DJwNNFp4PZ",110,853,1549435003523710976,
104,2022-07-19 13:49:40+00:00,hodgetwins,RT @LennyDykstra: https://t.co/dmyPTdge0X,264,0,1549391021968162827,
105,2022-07-19 02:53:59+00:00,hodgetwins,Launching a BIG new giveaway tomorrow…think y’all will like this one. Stay tuned.,41,698,1549226013103726593,
106,2022-07-19 02:52:59+00:00,hodgetwins,2nd amendment hating Marxist are such clowns 🤡 https://t.co/f6dnimw0n9,175,2468,1549225761386573825,
107,2022-07-19 02:34:54+00:00,hodgetwins,RT @libsoftiktok: .@MattWalshBlog is 10k followers away from 1 million. Help him reach 1M so we can watch the libs cry more https://t.co/H2…,2043,0,1549221212123021313,
108,2022-07-19 02:32:22+00:00,hodgetwins,I’m sure he doesn’t want to make a political spectacle out these kids funerals. Which is the respectful thing to do clown🤡 https://t.co/0gAGDf6KJH,69,599,1549220573603016705,
109,2022-07-19 02:31:42+00:00,hodgetwins,@shannonrwatts @GovAbbott I’m sure he doesn’t want to make a political spectacle out these kids funerals. Which is the respectful thing to do clown🤡,2,193,1549220404148838401,
110,2022-07-19 02:29:41+00:00,hodgetwins,Only a democrat aka Marxist would cry and complain about a good guy saving lives with a gun. What’s the alternative? Wait for the police and cross your fingers. Clowns 🤡 https://t.co/JEklNssquH,186,1356,1549219898584207360,
111,2022-07-19 01:19:24+00:00,hodgetwins,RT @hodgetwins: The Victim Mentality is destroying our country.,1220,0,1549202211313418242,
112,2022-07-19 00:04:43+00:00,hodgetwins,RT @BowTiedRanger: @hodgetwins Anyone who has worked in and around the Intel Community knows how much they upclassify information. Especial…,31,0,1549183417140510732,
113,2022-07-19 00:03:28+00:00,hodgetwins,"RT @TheHyprSloth: @hodgetwins He's a patriot. I don't think he is right about a ton outside of that action but, at the end of the day, we o…",8,0,1549183102177742851,
114,2022-07-18 23:42:04+00:00,hodgetwins,"He exposed how our own rogue government agencies actively spy on everyday Americans. Some call him an idiot, others call him a Patriot. https://t.co/H2aT1vUEQj",80,685,1549177716016123906,
115,2022-07-18 23:34:42+00:00,hodgetwins,"Should our borders be secured and illegal immigration stopped?

Should politicians be able to trade stocks and investments?

Should there be strict term limits on politicians?

Should there be red flag laws in place that allow the gov to take peoples guns away?

Any others?",63,654,1549175860703514625,
116,2022-07-18 23:34:41+00:00,hodgetwins,"Should most of the rouge 3 letter agencies be shut down and the size of our government be reduced?

Should we stop sending our tax payer money outside the US? +reduce taxes

Should American citizens/military be forced to take a shot/test to freely travel/work in &amp; out of the US?",61,700,1549175859352944641,
117,2022-07-18 23:34:41+00:00,hodgetwins,"Is someone really “America First” like they claim to be? A lot of liars and frauds out there…time to ask some questions.

Should election fraud be investigated?

Should Snowden be pardoned? (+ Assange) 

Should the Patriot Act be repealed/abolished to stop spying on Americans?",171,1401,1549175858023305218,
118,2022-07-18 23:13:47+00:00,hodgetwins,RT @hodgetwins: She all of a sudden has a problem with illegal immigrants because they’re in DC.,898,0,1549170598823206914,
119,2022-07-18 23:00:56+00:00,hodgetwins,Fact check: True https://t.co/7YTvx3MFU6,302,2928,1549167363756523523,
120,2022-07-18 22:44:35+00:00,hodgetwins,"Wanna know why? Because you’re all liars and propagandists, minus a select few. https://t.co/sgGW67DmSI",224,1548,1549163248704012290,
121,2022-07-18 22:36:15+00:00,hodgetwins,"RT @RepMTG: Let’s clarify.

The House of Representatives passed the NDAA last week. Next the NDAA will go to the Senate where I am told the…",1415,0,1549161151824625668,
122,2022-07-18 22:29:04+00:00,hodgetwins,They’ll send MAGA grandmas to prison for going into the Capitol but not Democrats. https://t.co/67yu6cVWJJ,402,1630,1549159345333698560,
123,2022-07-18 22:28:17+00:00,hodgetwins,"RT @mrddmia: When Republicans reclaim the White House in January 2025, the next Attorney General must clean house of leftwing activists thr…",116,0,1549159147563880448,
124,2022-07-18 22:27:57+00:00,hodgetwins,"Of course not, they only prosecute Conservatives. https://t.co/67yu6cVWJJ",162,1038,1549159062562127873,
125,2022-07-18 22:26:50+00:00,hodgetwins,🇺🇸🇺🇸🇺🇸 https://t.co/3GZQZoeSJv,3264,27975,1549158784089612288,
126,2022-07-18 12:15:36+00:00,hodgetwins,The Victim Mentality is destroying our country.,1220,12122,1549004961618563072,
127,2022-07-18 11:36:56+00:00,hodgetwins,"RT @hodgetwins: Her and her kids were almost murdered by the Sundberg guy the cops shot, and people marching for him are telling her to “sh…",2749,0,1548995229998583809,
128,2022-07-18 11:36:30+00:00,hodgetwins,"RT @emmakennytv: Defibrillators to be fitted in every school, the sun being blamed for blood clots (god help those living on the equator) a…",5805,0,1548995120686682114,
129,2022-07-18 11:30:45+00:00,hodgetwins,"Glad he did that, because the good guy with the concealed handgun shot the murderer carrying the rifle. Who knows if that guy would’ve even been carrying a handgun if that requirement was still in place? Lives were definitely saved. https://t.co/HYzq0VStR5",413,3115,1548993674788409346,
130,2022-07-18 11:21:15+00:00,hodgetwins,She all of a sudden has a problem with illegal immigrants because they’re in DC. https://t.co/enFrnBtyER,898,5611,1548991283179429889,
131,2022-07-18 11:18:41+00:00,hodgetwins,Brainwashing kids is child abuse https://t.co/fXNrcyaVmF,352,2633,1548990637613129733,
132,2022-07-17 22:23:52+00:00,hodgetwins,"Next up Brea, CA, Wisconsin, Kentucky, Ohio &amp; Indiana! See us live Buy tickets at https://t.co/YZjVPcCV2a https://t.co/diF8Iaa0dT",21,287,1548795646559195137,
133,2022-07-17 21:55:32+00:00,hodgetwins,"Her and her kids were almost murdered by the Sundberg guy the cops shot, and people marching for him are telling her to “shut up”. Our society is fucked. https://t.co/cDP1MquDfZ",2749,14333,1548788518100541441,
134,2022-07-17 21:27:25+00:00,hodgetwins,"RT @AlexBerenson: You know what I was thinking this fine morning?

Myocarditis, pericarditis, blood clots, and strokes are known potential…",4422,0,1548781442590720001,
135,2022-07-17 19:17:30+00:00,hodgetwins,They’re giving excuses for side effects of something else… https://t.co/bbvl6MM73k,566,2965,1548748746720268294,
136,2022-07-17 18:00:48+00:00,hodgetwins,RT @JesseKellyDC: All you need to know about how broken and corrupt our institutions are is this: Dr. Birx should be facing a public trial…,2078,0,1548729445506236417,
137,2022-07-17 17:56:50+00:00,hodgetwins,RT @hodgetwins: Our society is literally broken we can’t even agree that only women can get pregnant. Another philosophical gift from the t…,1682,0,1548728449061330949,
138,2022-07-17 16:59:09+00:00,hodgetwins,RT @newsmax: BREAKING: Materials harvested from Hunter Biden's infamous laptop reveal dozens of meetings between President Joe Biden and hi…,13888,0,1548713932809900032,
139,2022-07-17 13:07:19+00:00,hodgetwins,RT @LevineJonathan: No American flags fly at Montpelier and not a single display focuses on Madison's life and accomplishments ... there is…,806,0,1548655589420589058,
140,2022-07-17 13:06:46+00:00,hodgetwins,Why are we letting woke leftist billionaires re-write our history? https://t.co/rZE1C46ZBg,328,1800,1548655447657398273,
141,2022-07-17 13:02:52+00:00,hodgetwins,"RT @ThevoiceAlexa: Where is the science ? 

This is the transformation of Canada. I don't recognize my country anymore!

We need answers!…",4066,0,1548654468434219009,
142,2022-07-17 12:58:19+00:00,hodgetwins,"This is insane, stop complying with these lies. https://t.co/TNyP2I9aax",459,2266,1548653321413693442,
143,2022-07-17 12:57:09+00:00,hodgetwins,"NPR, funded by our tax dollars, now has a propaganda team. https://t.co/DTEILf5BHU",309,1555,1548653031042043904,
144,2022-07-17 12:55:30+00:00,hodgetwins,RT @gregg_re: @csymrl Does your managing editor still think the hunter Biden laptop is not a real story ? https://t.co/4f6BdtMAWC,1088,0,1548652615801741313,
145,2022-07-17 12:54:42+00:00,hodgetwins,RT @JudiciaryGOP: Here’s NPR’s initial reaction to the Hunter Biden story. https://t.co/AX0RuQnh0H,1595,0,1548652412990275589,
146,2022-07-17 12:13:25+00:00,hodgetwins,Put a biological man in a women’s prison and the stories write themselves. https://t.co/4IpTBvPGdP,1544,7777,1548642025557327886,
147,2022-07-17 12:10:44+00:00,hodgetwins,"RT @AnOpenSecret: Did you know?

Judge Royce Lamberth has been one of the toughest judges on Jan 6th defendants

Sentencing many to far lon…",556,0,1548641347028099075,
148,2022-07-17 12:08:33+00:00,hodgetwins,"RT @JuliaHB1: I'm sorry, what? There's a problem with the England women's team in the #WEUROS2022 being too ""white""? Which players should b…",3558,0,1548640797343580162,
149,2022-07-17 00:47:37+00:00,hodgetwins,Our society is literally broken we can’t even agree that only women can get pregnant. Another philosophical gift from the twisted batshit crazy minds of Democrats.,1682,12983,1548469436927029254,
150,2022-07-16 23:47:42+00:00,hodgetwins,RT @hodgetwins: The biggest threats in the USA are radical activists in positions of power in gov. and business that push the woke anti-Ame…,737,0,1548454356424335360,
151,2022-07-16 18:39:07+00:00,hodgetwins,@anamshakoor75 @TomFoxPhoto @dallasnews That state is great because of conservative policies why would you vote blue,0,12,1548376700253134849,
152,2022-07-16 18:37:44+00:00,hodgetwins,@TomFoxPhoto @dallasnews Pandering like always! It’s just a photo opportunity for him he’s only there because he’s running for office. He doesn’t give a shit about Juneteenth.,2,20,1548376354260860934,
153,2022-07-16 18:34:31+00:00,hodgetwins,"@UndraUp2U @OccupyDemocrats Stop being ridiculous. Beto has supporters but he is gonna get crushed, not because of fraud, because he’s a fake Texan.",0,12,1548375542243635201,
154,2022-07-16 18:32:02+00:00,hodgetwins,@TexMex_BBQ @OccupyDemocrats 🤣🤣🤣👍🏾,0,4,1548374919351713792,
155,2022-07-16 18:17:01+00:00,hodgetwins,@OccupyDemocrats Follow the money! It’s not from Texans. It’s a money grab for him personally he’s not gonna win. 🤣,3,60,1548371137050001410,
156,2022-07-16 17:32:09+00:00,hodgetwins,.@joerogan’s not wrong. Castro JR. is a power hungry communist. https://t.co/6L17RLBepS,588,3536,1548359847816470528,
157,2022-07-16 17:15:37+00:00,hodgetwins,"**business deals, need that damn edit button .@elonmusk",68,1320,1548355686790139905,
158,2022-07-16 17:12:11+00:00,hodgetwins,Emmanuel has no chill 🤣 https://t.co/J90RjqKUHz,416,3089,1548354824269312009,
159,2022-07-16 17:07:47+00:00,hodgetwins,We just gonna forget about the Hunter Biden leak now? That proved Joe Biden lied about knowing about Hunters businesses deals?,1686,8907,1548353715995680769,
160,2022-07-16 15:57:15+00:00,hodgetwins,"RT @MelissaTweets: Republicans: Absolute silence.

Pathetic. 

If you wonder why, in a time of crushing inflation and gas prices, Republica…",436,0,1548335965982273536,
161,2022-07-16 15:52:29+00:00,hodgetwins,RT @Snowden: This is the real reason Assange is in prison. #FreeAssange,13236,0,1548334765014544385,
