,Time,User,Tweet,RetweetCount,LikeCount,TweetID,Geo
35,2022-06-11 18:41:45+00:00,realDennisLynch,"The border issue is becoming worse than meets the eye.
#BorderCrisis 
https://t.co/heqlC5RiNb",10,19,1535693788412256256,
36,2022-06-11 11:54:24+00:00,realDennisLynch,"Gas, food, and now covid cases are going up.  When does it end. 

https://t.co/qbOV9lekVo",6,20,1535591275264630785,
37,2022-06-10 12:19:14+00:00,realDennisLynch,"The hearing that played on prime time TV last nite was a sleeper; ratings for future hearings will be terrible. Why? Americans are tired of the Dem's obsession w/Trump. We want productive hearings on inflation and the open border.  #January6thHearings 

https://t.co/8mUcR4biQ4",13,41,1535235138346524672,
38,2022-06-09 11:32:18+00:00,realDennisLynch,"Joe looks old and silly on Jimmy K, the Dems scripted reality show starts tonight, black mother rips into congress over gun control BS, and so much more.  Get your dish of real news and insight from the guy you can trust... me
https://t.co/jEHC7QCy5F",5,18,1534860936569290752,
39,2022-06-09 11:11:40+00:00,realDennisLynch,RT @realDailyWire: Jimmy Kimmel on Republicans: “It’s like you’re playing Monopoly with somebody who won’t pass ‘Go’ and won’t follow any o…,1308,0,1534855744943693824,
40,2022-06-09 00:30:17+00:00,realDennisLynch,yeah https://t.co/C1MSOWLhMY,3,25,1534694336855691264,
41,2022-06-08 19:22:39+00:00,realDennisLynch,"Who is vetting these teachers?  @libsoftiktok have you seen this one? Teachers abuse 3 yr old in Georgia nursery school.  Arrested, thank goodness. https://t.co/PhMNlLgd2i",8,19,1534616917687914496,
42,2022-06-08 01:44:20+00:00,realDennisLynch,"RT @BreitbartNews: Matthew McConaughey, who delivered a passionate plea for new gun control legislation in an address at the White House br…",344,0,1534350582881869825,
43,2022-06-08 01:44:06+00:00,realDennisLynch,"RT @WeThePeople021: Can we pay for Matthew McConaughey to go to Chicago and walk through the hood when the sun goes down, and ask the crimi…",1839,0,1534350522324508674,
44,2022-06-07 19:34:11+00:00,realDennisLynch,"Large caravan, maybe biggest ever on its way to the US. How can the administration pretend to care about keeping people safe when they allow this to happen? #BorderCrisis 

https://t.co/GCaI9C8WDM",10,20,1534257431122952195,
45,2022-06-07 17:09:37+00:00,realDennisLynch,"The craziness continues.  From the border to Biden, from Clinton to Texas, nothing makes sense anymore. Listen to the podcast.  https://t.co/1GRNO8aZzv",3,8,1534221050472452096,
46,2022-06-06 17:07:57+00:00,realDennisLynch,"Democrats destroy everything, here is a perfect example of how liberal policies are ass backwards. #Stupidity https://t.co/SNpPU9bxSq",6,19,1533858244661284864,
47,2022-06-05 23:42:52+00:00,realDennisLynch,⁦@TomCruise⁩ has made a must see film.  Here’s the 8 reasons why you must see it.  https://t.co/Addqg6HjYR,5,16,1533595239952285697,
48,2022-06-05 15:17:17+00:00,realDennisLynch,My podcast on why you must see @TomCruise and #TopGun  the film. https://t.co/1TPq9evRFf,7,25,1533468006189252608,
49,2022-06-05 00:57:41+00:00,realDennisLynch,"Just saw Top Gun.  Every adult above 45 needs to see it in a theater. I’m going to do an entire podcast as to why Sunday, and it has nothing to do with the film being great. @TomCruise may have saved the film industry for many reasons, the biggest is he didn’t go woke.  #TopGun",10,103,1533251679973519363,
50,2022-06-04 01:18:27+00:00,realDennisLynch,"A great story of protecting kids from radicals, and a sub-story of living healthy at 66. 

https://t.co/S3fvLnjSm2",5,11,1532894518034440193,
51,2022-06-03 16:21:39+00:00,realDennisLynch,Winning back the country from radical lefties starts locally.   https://t.co/n8l4pwDgmL,3,12,1532759427010514944,
52,2022-06-03 11:57:28+00:00,realDennisLynch,"Converting crazy liberals into hard nose conservatives with real American values is not hard to do.  Listen.
https://t.co/AvJDN0cdu2",5,16,1532692945165500417,
53,2022-06-03 11:43:33+00:00,realDennisLynch,"Kushner is in the hot seat, refugees from Ukraine are coming, border is wide open, Biden wants your guns, and so much more information to be grabbed by your brain in the DML MORNING BRIEFING. Be smart: https://t.co/KQmGKy4Un4",4,12,1532689440115724289,
54,2022-06-02 20:59:59+00:00,realDennisLynch,@TheView @WhoopiGoldberg @hulu Why now shows about the # of black men killed by other black men each day? How about a show focusing on the killer drugs coming in thru a border left open by Dems? Why not address real problems of mass scale. @WhoopiGoldberg should go back to being a ghost chaser. #crime,0,3,1532467086710169610,
55,2022-06-02 20:46:01+00:00,realDennisLynch,"Truth about all media outlets when it comes to reporting about crimes... It only matters if the criminal is a white guy.  That's racist in my opinion.  #news 

https://t.co/IYpIQyUZqL",9,24,1532463570021146626,
56,2022-06-02 20:42:56+00:00,realDennisLynch,"The media is corrupt, and that includes Fox.  #news https://t.co/Ccxg1ATzcP",5,12,1532462795198980098,
57,2022-06-01 20:15:54+00:00,realDennisLynch,"@Elon, please know that conservatives always get screwed.  Please make it a fair platform. 
https://t.co/ccaI6JDUoR",0,1,1532093601085284352,
58,2022-06-01 20:01:28+00:00,realDennisLynch,"SCOTUS just screwed conservatives. 
https://t.co/Jtz0lFr3gN",7,10,1532089969153650689,
59,2022-06-01 13:42:22+00:00,realDennisLynch,wtf is wrong with the people in nyc https://t.co/QUzG0Q3cSI,30,28,1531994566773047297,
60,2022-06-01 13:05:14+00:00,realDennisLynch,"The story of out Uvalde continues to change, and I do not believe the new narrative. I think it is BS that the door did not lock after being propped open w/ a rock.  It's sad: It's impossible to trust anyone or anything these days.  
https://t.co/IroGqM88n6",8,30,1531985222413189121,
61,2022-05-31 23:41:38+00:00,realDennisLynch,"Imagine if the radicals at Twitter gave two shits about America, the video attached wouldn't be ghosted, instead it would be played a ZILLION TIMES. #BidensAmerica 
https://t.co/r5qsrwYMrj",11,15,1531782990631776256,
62,2022-05-31 23:29:58+00:00,realDennisLynch,"Illegal Aliens are laughing, saying they are staying forever.  This is CRIMINAL.  #BorderCrisis 

https://t.co/0mAoHKqcxu",4,12,1531780051489923075,
63,2022-05-31 20:58:21+00:00,realDennisLynch,"Joe Biden is concerned about your 9mm and it's impact on the lungs.  Here is a challenge for him.
https://t.co/I1cui8r0e0",7,13,1531741897496182784,
64,2022-05-31 11:30:49+00:00,realDennisLynch,"Today on The Dennis Michael Lynch Podcast we focus on Biden's wish to ban 9mm guns. Plus, how long can Americans continue to pay high prices for food, gas, and energy? To listen for free, download The DML NEWS APP for free at Google Play or the Apple App Store.",13,32,1531599073266044936,
65,2022-05-30 19:10:49+00:00,realDennisLynch,Listen.  https://t.co/3Bct72mZga,6,7,1531352449105252354,
66,2022-05-30 02:26:03+00:00,realDennisLynch,This is what happens when Democrats are in charge. https://t.co/08R4VDjJf5,14,23,1531099591264944129,
67,2022-05-29 21:50:58+00:00,realDennisLynch,This is the result of Democrats in office. https://t.co/INXa2b2e26,5,12,1531030363430068226,
68,2022-05-29 21:50:10+00:00,realDennisLynch,Totally asinine. https://t.co/wPJ8uBqHrn,5,13,1531030162724233216,
69,2022-05-29 21:47:25+00:00,realDennisLynch,The NY TIMES publishes something worthy of a share. https://t.co/97zl4nqz3M,9,13,1531029469246504960,
70,2022-05-29 12:49:03+00:00,realDennisLynch,"Lots of crazy news this morning, but none greater than the news of California's radical, lefty gov who's multiple jabs resulted in him getting the coodies. Gotta laugh at the narratives we've been sold. https://t.co/r8cLoERbiw",8,30,1530893984377229313,
71,2022-05-28 21:41:18+00:00,realDennisLynch,"@tedcruz It’s gross to see you attacked at dinner. You’ve tried to harden schools, it’s the only solution, but the Left continues to ignore common sense.  Stay strong Senator Cruz, and thank you for your efforts in pushing for school safety.",7,35,1530665543757357056,
72,2022-05-28 12:41:26+00:00,realDennisLynch,"Am I the only guy wondering why the teacher at Robb opened the door 1-minute before Ramos arrived? Has law enforcement addressed this highly unusual move and the timing of it?  Coincidence maybe, but its terribly strange and downright stupid. She's more to blame than the cops.",36,140,1530529680427737089,
73,2022-05-28 12:24:23+00:00,realDennisLynch,"The news you can trust, the analysis that never misses: The DML Morning Briefing.  

https://t.co/YpYUAOTIn1",5,15,1530525391957409792,
74,2022-05-27 15:48:43+00:00,realDennisLynch,No bullshit.   https://t.co/8p7N25ggfz,6,11,1530214426628042752,
75,2022-05-27 15:39:47+00:00,realDennisLynch,It’s time to tell it like it is.  https://t.co/9kaPxqsElM,5,10,1530212177226997760,
76,2022-05-27 11:46:34+00:00,realDennisLynch,@foxandfriends just reported that Ramos was arrested four years ago for threatening to shoot up a school.  The system as is fails again! #Uvalde,5,9,1530153485995544576,
77,2022-05-26 19:18:07+00:00,realDennisLynch,No bullshit podcast.  Time to call out those who need to be called out.   https://t.co/zFsPMzLjsi,8,18,1529904732998979584,
78,2022-05-25 18:29:29+00:00,realDennisLynch,"This is what LOSERS do, and there is no bigger LOSER than Beto O’Dorke https://t.co/KOOfd9cxr8",22,52,1529530108909965313,
79,2022-05-25 16:25:53+00:00,realDennisLynch,That’s like Lance Armstrong demanding tighter drug testing in bike racing. https://t.co/UWb72VKb0p,9,15,1529499003846643713,
80,2022-05-25 13:46:38+00:00,realDennisLynch,Same story repeated by the same demographic that escapes the headlines. https://t.co/RhItwPS6S2,9,18,1529458926214856706,
81,2022-05-25 01:36:42+00:00,realDennisLynch,A must listen.  https://t.co/dPeF5jBNuW,6,6,1529275230744715269,
82,2022-05-24 23:08:42+00:00,realDennisLynch,"politicians/media have blood on their hands. Instead of protecting our kids &amp;securing schools u worry about Ukraine, Afghan, Latin America, etc. Put our taxes into school safety! As for media: shooter isnt white so the narrative shifts to gun control. Sad. #TexasSchoolMassacre",18,59,1529237986604470273,
83,2022-05-21 21:40:37+00:00,realDennisLynch,"News. Laughs. Sight Seeing.  Family.  The open seas.  A can't miss event.

https://t.co/0sSHipsrDO",5,21,1528128656442277888,
84,2022-05-21 14:44:53+00:00,realDennisLynch,"@PayPal @AskPayPal is the WORST when it comes to customer service, in my opinion, and they need to be exposed. A short FILM about how MANY people believe the company screws small business is officially in the works.If you’ve been screwed by PayPal email me at wetrustdml@gmail.com",0,1,1528024033274494976,
85,2022-05-18 16:40:19+00:00,realDennisLynch,"Did you hear about Disney's new clothing line for kids? In my opinion the smartest stock play in the world right now is to SHORT @Disney 

https://t.co/w1UZXaczlP",6,15,1526965919335038976,
86,2022-05-17 19:59:13+00:00,realDennisLynch,Good heavens. https://t.co/FXAGW2RY6o,5,8,1526653588201775105,
87,2022-05-17 19:55:22+00:00,realDennisLynch,But the black on black murder rate is not an issue? https://t.co/JTVaTSW5cR,7,21,1526652616154963969,
88,2022-05-17 19:54:04+00:00,realDennisLynch,Gee whiz.  A no brainer.  Why we need a law for this is unreal https://t.co/C74f9pEc9b,7,23,1526652288445698049,
89,2022-05-17 19:52:10+00:00,realDennisLynch,I agree https://t.co/8oQeOql2NA,7,18,1526651813637791745,
90,2022-05-17 19:51:49+00:00,realDennisLynch,"500,000 illegal aliens per month including drug runners, rapists,murderers, terrorists and freeloaders are heading to a town near you. https://t.co/8rW9Re45Bn",13,14,1526651722814341123,
91,2022-05-17 19:49:23+00:00,realDennisLynch,Par for the course. https://t.co/F2jcsveY4r,5,6,1526651110102016001,
92,2022-05-17 19:47:05+00:00,realDennisLynch,It’s the equivalent of winning a free black and white tv. Useless. https://t.co/V95MOKBJnE,6,9,1526650531296444420,
93,2022-05-17 19:43:31+00:00,realDennisLynch,The Joe Biden legacy https://t.co/mUu9TL3UpT,9,17,1526649636068392961,
94,2022-05-13 21:42:29+00:00,realDennisLynch,"@pdoocy One person in the photo stands tall knowing they asked solid questions, and the other person shrinks knowing they never gave a solid answer.  The most lopsided photo taken in the White House today.",0,14,1525230024072232960,
95,2022-05-13 21:38:22+00:00,realDennisLynch,The United States of Stupid https://t.co/DECiTovbFp,16,47,1525228987202560000,
96,2022-05-13 21:38:03+00:00,realDennisLynch,"@DrEliDavid I don't think it's a stretch to say they probably voted Democrat, if they did indeed vote.",0,1,1525228908307677188,
97,2022-05-13 21:35:54+00:00,realDennisLynch,The White House lies and spreads disinformation about Covid and yet the account isn't suspended by Twitter.  Amazing how the one way street runs in Silicon Valley.  Pathetic. https://t.co/vLXrcgwrzq,11,18,1525228366026129408,
98,2022-05-13 21:12:49+00:00,realDennisLynch,"@DineshDSouza As a conservative filmmaker, I understand how difficult it is to get past traditional distribution. So I'm happy for u! But the only way to fix future elections is for the masses to see ur film &amp; then demand change. Amid these difficult times, I hope u lower the price to $2.",4,19,1525222558899093505,
99,2022-05-13 20:40:58+00:00,realDennisLynch,"@BillFOXLA As the guy who took illegal immigration video and story telling on Fox to the next level years ago, it’s been awesome to watch you carry the torch even further.  Your dad is very proud in heaven I’m sure.  Keep up the great work.",0,38,1525214542363516930,
100,2022-05-13 20:38:04+00:00,realDennisLynch,Schools are very bad at vetting or this is all by design https://t.co/UPj8t3V4VH,8,11,1525213813896888320,
101,2022-05-13 20:37:09+00:00,realDennisLynch,@MrAndyNgo What was that tag line again…. Was it “Black Lives Matter?” I think the black guys shooting the other black guys missed the memo.,0,8,1525213583075950593,
102,2022-05-13 14:01:55+00:00,realDennisLynch,A good listen https://t.co/6qpeARuGED,7,10,1525114118994288643,
103,2022-05-12 23:58:08+00:00,realDennisLynch,"Need formula? Take Interstate 10 into Texas &amp; then head south to Laredo. Park @ the international bridge then ask Border Patrol for a case. Reports say US gov has pallets of formula for illegal aliens. So no need to show ID, in fact showing ID may move you to the back of the line https://t.co/kZpCptv1Zc",30,48,1524901771809902609,
104,2022-05-12 23:52:26+00:00,realDennisLynch,When STUPID takes control. https://t.co/9EtMDn1a7Y,9,17,1524900339882905621,
105,2022-05-12 23:48:47+00:00,realDennisLynch,"@elonmusk Trump &amp; all the other conservatives unfairly removed should be reinstated, especially those who told the truth about COVID but got hit with BS ""policy violations"" for spreading ""misinformation."" They all turned out to be correct.",5,23,1524899418897633287,
106,2022-05-12 23:44:01+00:00,realDennisLynch,@elonmusk I beg to differ.  Everyone wanted Trump.,0,30,1524898219414769664,
107,2022-05-11 22:18:53+00:00,realDennisLynch,When the clueless run the show. https://t.co/KCOM5y4Ou6,11,25,1524514408520638464,
108,2022-05-11 22:18:06+00:00,realDennisLynch,Biden’s America https://t.co/0lgMjaSxOB,14,18,1524514210738327552,
109,2022-05-11 21:33:57+00:00,realDennisLynch,"@DineshDSouza deserves an Oscar, Pulitzer and Medal of Honor for revealing the facts and visuals to confirm what we all feared was true.  https://t.co/vzJSU71FQx",8,18,1524503097975918594,
110,2022-05-11 21:06:36+00:00,realDennisLynch,They are sick. https://t.co/3scxGR0gxA,7,21,1524496215823552512,
111,2022-05-11 11:49:08+00:00,realDennisLynch,Lmao. The definition of a “vaccine” is as diluted as the meaning of “racist” these days. https://t.co/t3uENZb5lT,11,31,1524355925129191429,
112,2022-05-11 11:46:23+00:00,realDennisLynch,It never ends https://t.co/RdLctSaucx,7,14,1524355232171495425,
113,2022-05-10 13:50:46+00:00,realDennisLynch,but...but... more people died under Biden then they did Trump so that argument is a bunch of hot air. https://t.co/IWBhMUPwLZ,13,24,1524024149701758977,
114,2022-05-10 00:13:00+00:00,realDennisLynch,Amy Pritchett will work her tail off for the kids of Martin County.  That’s a fact. https://t.co/WvEfdUhvxC,6,18,1523818350811529217,
115,2022-05-07 00:55:26+00:00,realDennisLynch,"RT @GovRonDeSantis: The legislation I signed today will provide Floridians more than $1.2 billion in tax relief on gas, diapers, school sup…",2396,0,1522741864729915394,
116,2022-05-06 16:25:50+00:00,realDennisLynch,"Now this is a leader, and a president in waiting https://t.co/nxI9elA0kH",7,41,1522613618923249664,
117,2022-05-06 14:35:44+00:00,realDennisLynch,"@GovRonDeSantis You are hands down the smartest governor / politician of our lifetime.  As much as I want you in the White House, I cringe thinking about losing you here in Fl.",3,21,1522585913628446721,
118,2022-05-06 12:12:12+00:00,realDennisLynch,"Only lefties will tell her to wear a mask and get a jab, she sorta leaves that out.  Another fool on tv. https://t.co/vBCa8KDn0s",4,23,1522549792727085057,
119,2022-05-06 12:09:08+00:00,realDennisLynch,We are at the point of no return when measuring how insane the left will get. https://t.co/mAe1CBRCWf,8,20,1522549018450182144,
120,2022-05-06 12:08:00+00:00,realDennisLynch,"If it was conservatives protesting the Marines would be sent in because remember … MAGA people are worse than cartels, terrorists and martians. https://t.co/OtnCafNW1b",11,24,1522548733417828353,
121,2022-05-06 12:06:09+00:00,realDennisLynch,Heaven help us.  With all the problems we face this is what they focus on… voodoo https://t.co/iEeolgIDRB,6,10,1522548267208351744,
122,2022-05-06 12:05:15+00:00,realDennisLynch,In my opinion this is abuse. https://t.co/TmYZyV5I9t,6,18,1522548044138434561,
123,2022-05-06 12:04:34+00:00,realDennisLynch,The worst in White House history https://t.co/E2LooE0JE6,7,13,1522547870548832260,
124,2022-05-05 22:19:53+00:00,realDennisLynch,RT @nypost: FDA restricts J&amp;J's COVID-19 vaccine due to blood clot risk https://t.co/xJkYJpii8n https://t.co/45yTNvSGUd,201,0,1522340333069160449,
125,2022-05-04 11:50:59+00:00,realDennisLynch,Violence hate and radicalism are the hallmarks of the left. https://t.co/sZNzuVdllm,12,25,1521819677730738176,
126,2022-05-04 11:46:27+00:00,realDennisLynch,"Kamala forgot to say, “A woman’s body is her own, nobody should take away her right to determine what’s best for her UNLESS it’s a useless vaccine, then she loses her right to choose. “ https://t.co/nBItWFLX4Z",11,26,1521818533377761284,
127,2022-05-04 11:42:11+00:00,realDennisLynch,"The demographics are always the same, or so it seems. https://t.co/pXX11c06m9",6,8,1521817462811021313,
128,2022-05-04 01:42:23+00:00,realDennisLynch,"@elonmusk With all due respect, the concept will fail. Model should be to kill censorship/shadow bans. Companies are thirsty to advertise on Twitter but we don't trust current management. Fear is this: Why pay the beast that wants kill you? Make ad results 100%transparent = ad $ will flow!",3,15,1521666516084789248,
129,2022-05-03 22:07:19+00:00,realDennisLynch,"Biden’s USA: military is woke, Congress writes tweets instead of bills, southern border/free speech/gender is gonzo, science is dictated by Chinese gov, healthy peep wear masks, white peep are unmarketable,@SCOTUS leaks drafts. Only hope is @elonmusk &amp; @GovRonDeSantis #RoeVsWade",12,34,1521612394363068417,
130,2022-04-28 02:49:44+00:00,realDennisLynch,"RT @realDennisLynch: @libsoftiktok @elonmusk @Slate Ugly comments about Raichik are so confusing. She doesn't produce anything harmful, she…",8,0,1519509139361353728,
131,2022-04-28 02:49:36+00:00,realDennisLynch,"@libsoftiktok @elonmusk @Slate Ugly comments about Raichik are so confusing. She doesn't produce anything harmful, she simply highlights videos &amp; content published by libs who want their content/opinions shared worldwide. Raichik offers a free boost. You'd think the Left would be thankful for the free promo!",8,30,1519509107253862401,
132,2022-04-28 02:08:36+00:00,realDennisLynch,"RT @realDennisLynch: @elonmusk Let's make it balanced.  It's been crooked for too long, and this is why the LEFT is in a literal meltdown o…",16,0,1519498788238462981,
133,2022-04-28 02:08:28+00:00,realDennisLynch,"@elonmusk Let's make it balanced.  It's been crooked for too long, and this is why the LEFT is in a literal meltdown over your ownership. They know the ride down the one-way street is over.",16,66,1519498753027231745,
134,2022-04-26 19:47:56+00:00,realDennisLynch,"RT @realDennisLynch: @elonmusk Its like when Trump won 2016. Leftists said DT would destroy the economy, ruin the markets, and send us to n…",22,0,1519040602616352770,
135,2022-04-26 19:47:48+00:00,realDennisLynch,"@elonmusk Its like when Trump won 2016. Leftists said DT would destroy the economy, ruin the markets, and send us to nuclear war. The dooms never happened. Elon, they hate u because u've saved free speech from falling off a cliff in the same way Trump made America great again (temporarily)",22,95,1519040566310416384,
136,2022-04-26 17:10:40+00:00,realDennisLynch,"VP Harris has tested positive for Covid.  Can’t wait to hear her chant regarding how the vaccine is a life saver. The sheep will lick her message up, but I’ll stick to using what works wonders for me: DML CBD.  #kamalacovid",16,100,1519001025574842369,
137,2022-04-25 20:04:26+00:00,realDennisLynch,"I am calling it now, Trump will be back on Twitter. https://t.co/Q7XeXKGwdN",13,71,1518682364532117505,
138,2022-04-25 19:17:23+00:00,realDennisLynch,"@elonmusk =American hero. I speak for many people including myself who will start advertising on @Twitter. Revenue will soar if censorship &amp; shadow bans are removed. This is a great day for NORMAL people, 1stA, honest news outlets. Elon, buy Facebook &amp; Google for the trifecta!",19,67,1518670523634487298,
139,2022-04-22 03:24:32+00:00,realDennisLynch,RT @libsoftiktok: Apparently threatening to assassinate someone doesn’t violate Twitter’s policies. But conservatives get suspended for sta…,15981,0,1517343571220779008,
140,2022-04-13 15:51:32+00:00,realDennisLynch,"RT @RNCResearch: CNBC’s Rick Santelli: Biden’s policies and his anti-energy agenda are creating massive inflation.

“Really bad idea"" https…",143,0,1514270065700614145,
141,2022-04-13 15:50:48+00:00,realDennisLynch,"RT @BillFOXLA: On one hand, the CDC extends travel mask mandates, while on the other, they announce they will be dropping Title 42 at the b…",731,0,1514269884166909954,
142,2022-04-13 15:50:31+00:00,realDennisLynch,"RT @TPostMillennial: A bus from Texas filled with migrants arrives in Washington, DC. https://t.co/A6ELE99V3P",406,0,1514269810586234881,
143,2022-04-13 15:50:00+00:00,realDennisLynch,"RT @FoxNews: First Texas bus drops off migrants blocks from US Capitol in Washington, DC

https://t.co/Jydtgg9I06",3854,0,1514269680021778444,
144,2022-04-12 15:22:36+00:00,realDennisLynch,"Trumps bad hiring skills (i.e.Scaramucci); his flip flops on who is good vs who is bad (i.e.Tillerson, @OMAROSA); his way of always surrounding himself w/Dems posing as Conservative (i.e.Kushner) is why I want @GovRonDeSantis POTUS '24. Endorsing @DrOz is like endorsing Clinton",7,31,1513900399475970054,
